artist,title,Artist,n,URI,spotifyID,tempo,info-danceability,info-energy,info-key,info-loudness,info-mode,info-speechiness,info-acousticness,info-instrumentalness,info-liveness,info-valence,info-tempo,info-type,info-id,info-uri,info-track_href,info-analysis_url,info-duration_ms,info-time_signature,info-1
Brittany+Howard,History+Repeats,Brittany Howard,190,https://api.spotify.com/v1/audio-features/6F3fHk4oven8LnAOgKRPzz,6F3fHk4oven8LnAOgKRPzz,98.009,0.672,0.825,11,-5.895,1,0.0465,0.0173,0.292,0.213,0.739,98.009,audio_features,6F3fHk4oven8LnAOgKRPzz,spotify:track:6F3fHk4oven8LnAOgKRPzz,https://api.spotify.com/v1/tracks/6F3fHk4oven8LnAOgKRPzz,https://api.spotify.com/v1/audio-analysis/6F3fHk4oven8LnAOgKRPzz,232935,4,NA
Brittany+Howard,Stay+High,Brittany Howard,189,https://api.spotify.com/v1/audio-features/0LeA15NV8v9W1HrZvD3rqS,0LeA15NV8v9W1HrZvD3rqS,118.785,0.775,0.545,9,-6.401,0,0.0396,0.2,5.02e-5,0.275,0.273,118.785,audio_features,0LeA15NV8v9W1HrZvD3rqS,spotify:track:0LeA15NV8v9W1HrZvD3rqS,https://api.spotify.com/v1/tracks/0LeA15NV8v9W1HrZvD3rqS,https://api.spotify.com/v1/audio-analysis/0LeA15NV8v9W1HrZvD3rqS,214107,1,NA
Seratones,Gotta+Get+To+Know+Ya,Seratones,189,https://api.spotify.com/v1/audio-features/1yMcvgZJ4RERujKSTRMt5U,1yMcvgZJ4RERujKSTRMt5U,107.1,0.592,0.912,11,-4.362,1,0.077,0.00631,0.00258,0.179,0.687,107.1,audio_features,1yMcvgZJ4RERujKSTRMt5U,spotify:track:1yMcvgZJ4RERujKSTRMt5U,https://api.spotify.com/v1/tracks/1yMcvgZJ4RERujKSTRMt5U,https://api.spotify.com/v1/audio-analysis/1yMcvgZJ4RERujKSTRMt5U,137639,4,NA
Tank+And+The+Bangas,Ants,Tank And The Bangas,189,https://api.spotify.com/v1/audio-features/0r71bOApGbwrGrl2Tn0AWw,0r71bOApGbwrGrl2Tn0AWw,170.91,0.446,0.611,5,-7.548,0,0.198,0.526,7.04e-5,0.135,0.426,170.91,audio_features,0r71bOApGbwrGrl2Tn0AWw,spotify:track:0r71bOApGbwrGrl2Tn0AWw,https://api.spotify.com/v1/tracks/0r71bOApGbwrGrl2Tn0AWw,https://api.spotify.com/v1/audio-analysis/0r71bOApGbwrGrl2Tn0AWw,305493,4,NA
Soccer+Mommy,lucy,Soccer Mommy,188,https://api.spotify.com/v1/audio-features/2drtd6SptpMJ1KylMQ7mrE,2drtd6SptpMJ1KylMQ7mrE,169.064,0.482,0.79,9,-5.221,1,0.038,0.303,2.8e-4,0.1,0.47,169.064,audio_features,2drtd6SptpMJ1KylMQ7mrE,spotify:track:2drtd6SptpMJ1KylMQ7mrE,https://api.spotify.com/v1/tracks/2drtd6SptpMJ1KylMQ7mrE,https://api.spotify.com/v1/audio-analysis/2drtd6SptpMJ1KylMQ7mrE,280213,4,NA
Tegan+And+Sara,I+ll+Be+Back+Someday,Tegan And Sara,188,https://api.spotify.com/v1/audio-features/67Qr9WN6TXQh3tF2QAFRIi,67Qr9WN6TXQh3tF2QAFRIi,134.932,0.62,0.867,4,-5.131,1,0.0432,0.178,0,0.273,0.706,134.932,audio_features,67Qr9WN6TXQh3tF2QAFRIi,spotify:track:67Qr9WN6TXQh3tF2QAFRIi,https://api.spotify.com/v1/tracks/67Qr9WN6TXQh3tF2QAFRIi,https://api.spotify.com/v1/audio-analysis/67Qr9WN6TXQh3tF2QAFRIi,192720,4,NA
Son+Volt,Devil+May+Care,Son Volt,187,https://api.spotify.com/v1/audio-features/3iYltDrRsIqAVtQAhXwy89,3iYltDrRsIqAVtQAhXwy89,126.115,0.589,0.691,4,-7.27,1,0.0304,0.334,0.628,0.0938,0.658,126.115,audio_features,3iYltDrRsIqAVtQAhXwy89,spotify:track:3iYltDrRsIqAVtQAhXwy89,https://api.spotify.com/v1/tracks/3iYltDrRsIqAVtQAhXwy89,https://api.spotify.com/v1/audio-analysis/3iYltDrRsIqAVtQAhXwy89,178173,4,NA
Rosalia,MALAMENTE++Cap+1+Augurio+,Rosalia,186,https://api.spotify.com/v1/audio-features/1B0BQaSRHxhI0AUlItY3LK,1B0BQaSRHxhI0AUlItY3LK,97.975,0.893,0.482,0,-4.779,0,0.0873,0.549,0.0164,0.0752,0.53,97.975,audio_features,1B0BQaSRHxhI0AUlItY3LK,spotify:track:1B0BQaSRHxhI0AUlItY3LK,https://api.spotify.com/v1/tracks/1B0BQaSRHxhI0AUlItY3LK,https://api.spotify.com/v1/audio-analysis/1B0BQaSRHxhI0AUlItY3LK,150027,4,NA
Angel+Olsen,All+Mirrors,Angel Olsen,185,https://api.spotify.com/v1/audio-features/3HjyXmT0PyqVFGHR97VnKu,3HjyXmT0PyqVFGHR97VnKu,150.115,0.52,0.37,2,-8.865,1,0.027,0.0169,0.0598,0.123,0.133,150.115,audio_features,3HjyXmT0PyqVFGHR97VnKu,spotify:track:3HjyXmT0PyqVFGHR97VnKu,https://api.spotify.com/v1/tracks/3HjyXmT0PyqVFGHR97VnKu,https://api.spotify.com/v1/audio-analysis/3HjyXmT0PyqVFGHR97VnKu,203093,4,NA
Clairo,Bags,Clairo,185,https://api.spotify.com/v1/audio-features/5mIOsPuQdXchVY0jB5NO9Q,5mIOsPuQdXchVY0jB5NO9Q,102.331,0.75,0.585,9,-7.576,0,0.0285,0.049,0.00552,0.155,0.584,102.331,audio_features,5mIOsPuQdXchVY0jB5NO9Q,spotify:track:5mIOsPuQdXchVY0jB5NO9Q,https://api.spotify.com/v1/tracks/5mIOsPuQdXchVY0jB5NO9Q,https://api.spotify.com/v1/audio-analysis/5mIOsPuQdXchVY0jB5NO9Q,159595,4,NA
Sharon+Van+Etten,Jupiter+4,Sharon Van Etten,185,https://api.spotify.com/v1/audio-features/74n118P9h9Sz2AwDSc3f8N,74n118P9h9Sz2AwDSc3f8N,177.742,0.324,0.495,6,-10.625,1,0.0398,0.0171,0.487,0.143,0.0584,177.742,audio_features,74n118P9h9Sz2AwDSc3f8N,spotify:track:74n118P9h9Sz2AwDSc3f8N,https://api.spotify.com/v1/tracks/74n118P9h9Sz2AwDSc3f8N,https://api.spotify.com/v1/audio-analysis/74n118P9h9Sz2AwDSc3f8N,314080,4,NA
The+New+Pornographers,Falling+Down+The+Stairs+Of+Your+Smile,The New Pornographers,185,https://api.spotify.com/v1/audio-features/4UI61nJPFufxBYSuMnMaxA,4UI61nJPFufxBYSuMnMaxA,116.986,0.739,0.713,1,-5.817,0,0.0316,0.263,0.482,0.354,0.901,116.986,audio_features,4UI61nJPFufxBYSuMnMaxA,spotify:track:4UI61nJPFufxBYSuMnMaxA,https://api.spotify.com/v1/tracks/4UI61nJPFufxBYSuMnMaxA,https://api.spotify.com/v1/audio-analysis/4UI61nJPFufxBYSuMnMaxA,224493,4,NA
The+Raconteurs,Now+That+You+re+Gone,The Raconteurs,185,https://api.spotify.com/v1/audio-features/0JwlVxE6RtIGSAcAwBlJKk,0JwlVxE6RtIGSAcAwBlJKk,199.871,0.387,0.455,7,-9.209,1,0.0849,0.119,0.0209,0.122,0.471,199.871,audio_features,0JwlVxE6RtIGSAcAwBlJKk,spotify:track:0JwlVxE6RtIGSAcAwBlJKk,https://api.spotify.com/v1/tracks/0JwlVxE6RtIGSAcAwBlJKk,https://api.spotify.com/v1/audio-analysis/0JwlVxE6RtIGSAcAwBlJKk,240986,3,NA
GRiZ,Can+t+Get+Enough,GRiZ,184,https://api.spotify.com/v1/audio-features/6qcTBJCVLQwATrFFBapcyf,6qcTBJCVLQwATrFFBapcyf,168.076,0.584,0.909,11,-5.867,1,0.184,7.47e-4,0.0427,0.179,0.556,168.076,audio_features,6qcTBJCVLQwATrFFBapcyf,spotify:track:6qcTBJCVLQwATrFFBapcyf,https://api.spotify.com/v1/tracks/6qcTBJCVLQwATrFFBapcyf,https://api.spotify.com/v1/audio-analysis/6qcTBJCVLQwATrFFBapcyf,200603,4,NA
Phantogram,Into+Happiness,Phantogram,184,https://api.spotify.com/v1/audio-features/7126kIzOFbWsvWcz6s4ITQ,7126kIzOFbWsvWcz6s4ITQ,143.396,0.173,0.793,5,-4.354,0,0.0444,0.00287,2.58e-4,0.209,0.13,143.396,audio_features,7126kIzOFbWsvWcz6s4ITQ,spotify:track:7126kIzOFbWsvWcz6s4ITQ,https://api.spotify.com/v1/tracks/7126kIzOFbWsvWcz6s4ITQ,https://api.spotify.com/v1/audio-analysis/7126kIzOFbWsvWcz6s4ITQ,201067,5,NA
Big+Thief,UFOF,Big Thief,183,https://api.spotify.com/v1/audio-features/3Hbwbuk3ChdUf7M6Cn7uQB,3Hbwbuk3ChdUf7M6Cn7uQB,147.168,0.623,0.614,10,-9.24,0,0.0309,0.638,0.566,0.143,0.744,147.168,audio_features,3Hbwbuk3ChdUf7M6Cn7uQB,spotify:track:3Hbwbuk3ChdUf7M6Cn7uQB,https://api.spotify.com/v1/tracks/3Hbwbuk3ChdUf7M6Cn7uQB,https://api.spotify.com/v1/audio-analysis/3Hbwbuk3ChdUf7M6Cn7uQB,188413,4,NA
Andrew+Bird,Bloodless,Andrew Bird,182,https://api.spotify.com/v1/audio-features/6TAxmlqn13KElYfvNBmSPB,6TAxmlqn13KElYfvNBmSPB,116.015,0.45,0.407,7,-9.635,1,0.0431,0.458,0.00178,0.123,0.24,116.015,audio_features,6TAxmlqn13KElYfvNBmSPB,spotify:track:6TAxmlqn13KElYfvNBmSPB,https://api.spotify.com/v1/tracks/6TAxmlqn13KElYfvNBmSPB,https://api.spotify.com/v1/audio-analysis/6TAxmlqn13KElYfvNBmSPB,193667,4,NA
Courtney+Barnett,Everybody+Here+Hates+You,Courtney Barnett,182,https://api.spotify.com/v1/audio-features/0qnwZNpfLciad2YhoSWhlc,0qnwZNpfLciad2YhoSWhlc,174.652,0.264,0.848,9,-4.517,1,0.0617,0.141,6.74e-5,0.155,0.523,174.652,audio_features,0qnwZNpfLciad2YhoSWhlc,spotify:track:0qnwZNpfLciad2YhoSWhlc,https://api.spotify.com/v1/tracks/0qnwZNpfLciad2YhoSWhlc,https://api.spotify.com/v1/audio-analysis/0qnwZNpfLciad2YhoSWhlc,253027,4,NA
Mumford+And+Sons,Beloved,Mumford And Sons,182,https://api.spotify.com/v1/audio-features/1l1TLPILxVipEsTsSho4u3,1l1TLPILxVipEsTsSho4u3,191.978,0.452,0.762,2,-7.569,1,0.0449,0.00504,0.0528,0.179,0.323,191.978,audio_features,1l1TLPILxVipEsTsSho4u3,spotify:track:1l1TLPILxVipEsTsSho4u3,https://api.spotify.com/v1/tracks/1l1TLPILxVipEsTsSho4u3,https://api.spotify.com/v1/audio-analysis/1l1TLPILxVipEsTsSho4u3,265096,4,NA
Hozier,Movement,Hozier,180,https://api.spotify.com/v1/audio-features/4LmOmWpjCQbC1VZvUuwPQu,4LmOmWpjCQbC1VZvUuwPQu,177.98,0.303,0.583,2,-7.217,1,0.0344,2.32e-4,1.61e-6,0.117,0.184,177.98,audio_features,4LmOmWpjCQbC1VZvUuwPQu,spotify:track:4LmOmWpjCQbC1VZvUuwPQu,https://api.spotify.com/v1/tracks/4LmOmWpjCQbC1VZvUuwPQu,https://api.spotify.com/v1/audio-analysis/4LmOmWpjCQbC1VZvUuwPQu,270067,4,NA
DJ+Shadow,Rocket+Fuel+feat++De+La+Soul,DJ Shadow,179,https://api.spotify.com/v1/audio-features/5YRIDSxRVa1ErAVmjJARcR,5YRIDSxRVa1ErAVmjJARcR,110,0.781,0.796,1,-6.95,1,0.111,0.0359,0.219,0.194,0.621,110,audio_features,5YRIDSxRVa1ErAVmjJARcR,spotify:track:5YRIDSxRVa1ErAVmjJARcR,https://api.spotify.com/v1/tracks/5YRIDSxRVa1ErAVmjJARcR,https://api.spotify.com/v1/audio-analysis/5YRIDSxRVa1ErAVmjJARcR,195667,4,NA
Yola,Ride+Out+In+The+Country,Yola,179,https://api.spotify.com/v1/audio-features/4FCIOhpTSqt1hjYDdLFScX,4FCIOhpTSqt1hjYDdLFScX,142.744,0.435,0.668,0,-5.852,1,0.033,0.717,0,0.243,0.589,142.744,audio_features,4FCIOhpTSqt1hjYDdLFScX,spotify:track:4FCIOhpTSqt1hjYDdLFScX,https://api.spotify.com/v1/tracks/4FCIOhpTSqt1hjYDdLFScX,https://api.spotify.com/v1/audio-analysis/4FCIOhpTSqt1hjYDdLFScX,195376,4,NA
Billie+Eilish,Bad+Guy,Billie Eilish,178,https://api.spotify.com/v1/audio-features/2Fxmhks0bxGSBdJ92vM42m,2Fxmhks0bxGSBdJ92vM42m,135.128,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,2Fxmhks0bxGSBdJ92vM42m,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088,4,NA
My+Brightest+Diamond,Champagne,My Brightest Diamond,178,https://api.spotify.com/v1/audio-features/4jby31PQwY0BWwICuwWnfb,4jby31PQwY0BWwICuwWnfb,124.002,0.811,0.653,10,-7.753,0,0.0422,0.21,0.0167,0.0988,0.342,124.002,audio_features,4jby31PQwY0BWwICuwWnfb,spotify:track:4jby31PQwY0BWwICuwWnfb,https://api.spotify.com/v1/tracks/4jby31PQwY0BWwICuwWnfb,https://api.spotify.com/v1/audio-analysis/4jby31PQwY0BWwICuwWnfb,208492,3,NA
Cage+The+Elephant,Social+Cues,Cage The Elephant,177,https://api.spotify.com/v1/audio-features/0wSmZykDgah7GfaUNZUZCb,0wSmZykDgah7GfaUNZUZCb,141.929,0.601,0.946,4,-2.298,0,0.0656,0.0661,1.12e-5,0.388,0.58,141.929,audio_features,0wSmZykDgah7GfaUNZUZCb,spotify:track:0wSmZykDgah7GfaUNZUZCb,https://api.spotify.com/v1/tracks/0wSmZykDgah7GfaUNZUZCb,https://api.spotify.com/v1/audio-analysis/0wSmZykDgah7GfaUNZUZCb,208133,4,NA
J+S++Ondara,Lebanon,J.S. Ondara,177,https://api.spotify.com/v1/audio-features/2FYMVOK6wtkysaKuNWUfk9,2FYMVOK6wtkysaKuNWUfk9,109.24,0.819,0.143,0,-10.711,1,0.0404,0.564,3.15e-5,0.111,0.486,109.24,audio_features,2FYMVOK6wtkysaKuNWUfk9,spotify:track:2FYMVOK6wtkysaKuNWUfk9,https://api.spotify.com/v1/tracks/2FYMVOK6wtkysaKuNWUfk9,https://api.spotify.com/v1/audio-analysis/2FYMVOK6wtkysaKuNWUfk9,206880,4,NA
Devon+Gilfillian,Get+Out+And+Get+It,Devon Gilfillian,176,https://api.spotify.com/v1/audio-features/5N4Az3OsBGqfIAiblzScmZ,5N4Az3OsBGqfIAiblzScmZ,187.266,0.481,0.876,6,-4.532,0,0.259,0.351,0.00932,0.335,0.663,187.266,audio_features,5N4Az3OsBGqfIAiblzScmZ,spotify:track:5N4Az3OsBGqfIAiblzScmZ,https://api.spotify.com/v1/tracks/5N4Az3OsBGqfIAiblzScmZ,https://api.spotify.com/v1/audio-analysis/5N4Az3OsBGqfIAiblzScmZ,176650,4,NA
Sleater+Kinney,Can+I+Go+On,Sleater-Kinney,176,https://api.spotify.com/v1/audio-features/33kTpZiXOEs9yQrSzn0cV5,33kTpZiXOEs9yQrSzn0cV5,202.421,0.372,0.718,1,-5.79,1,0.0369,0.00446,2.17e-6,0.11,0.776,202.421,audio_features,33kTpZiXOEs9yQrSzn0cV5,spotify:track:33kTpZiXOEs9yQrSzn0cV5,https://api.spotify.com/v1/tracks/33kTpZiXOEs9yQrSzn0cV5,https://api.spotify.com/v1/audio-analysis/33kTpZiXOEs9yQrSzn0cV5,210944,4,NA
The+Raconteurs,Sunday+Driver,The Raconteurs,176,https://api.spotify.com/v1/audio-features/0qVSoMLshegqzDE2FZlIsc,0qVSoMLshegqzDE2FZlIsc,122.419,0.435,0.774,9,-6.346,1,0.113,0.00521,0.00109,0.336,0.346,122.419,audio_features,0qVSoMLshegqzDE2FZlIsc,spotify:track:0qVSoMLshegqzDE2FZlIsc,https://api.spotify.com/v1/tracks/0qVSoMLshegqzDE2FZlIsc,https://api.spotify.com/v1/audio-analysis/0qVSoMLshegqzDE2FZlIsc,218806,4,NA
Velvet+Negroni,KURT+KOBAIN,Velvet Negroni,176,https://api.spotify.com/v1/audio-features/3VP8sppdD9CCpzUc2nAxin,3VP8sppdD9CCpzUc2nAxin,144.011,0.797,0.752,4,-6.527,0,0.0808,0.0823,1.38e-5,0.166,0.943,144.011,audio_features,3VP8sppdD9CCpzUc2nAxin,spotify:track:3VP8sppdD9CCpzUc2nAxin,https://api.spotify.com/v1/tracks/3VP8sppdD9CCpzUc2nAxin,https://api.spotify.com/v1/audio-analysis/3VP8sppdD9CCpzUc2nAxin,163091,4,NA
Tame+Impala,Borderline,Tame Impala,175,https://api.spotify.com/v1/audio-features/5hM5arv9KDbCHS0k9uqwjr,5hM5arv9KDbCHS0k9uqwjr,97.96,0.621,0.873,5,-3.067,0,0.0369,0.0406,9.1e-6,0.0824,0.873,97.96,audio_features,5hM5arv9KDbCHS0k9uqwjr,spotify:track:5hM5arv9KDbCHS0k9uqwjr,https://api.spotify.com/v1/tracks/5hM5arv9KDbCHS0k9uqwjr,https://api.spotify.com/v1/audio-analysis/5hM5arv9KDbCHS0k9uqwjr,237800,4,NA
Andrew+Bird,Sisyphus,Andrew Bird,173,https://api.spotify.com/v1/audio-features/403vzOZN0tETDpvFipkNIL,403vzOZN0tETDpvFipkNIL,82.901,0.631,0.792,0,-4.364,0,0.0427,0.23,3.17e-4,0.0756,0.462,82.901,audio_features,403vzOZN0tETDpvFipkNIL,spotify:track:403vzOZN0tETDpvFipkNIL,https://api.spotify.com/v1/tracks/403vzOZN0tETDpvFipkNIL,https://api.spotify.com/v1/audio-analysis/403vzOZN0tETDpvFipkNIL,247493,4,NA
Sharon+Van+Etten,No+One+s+Easy+To+Love,Sharon Van Etten,173,https://api.spotify.com/v1/audio-features/61qxP4Vs5DVX0Ic4GnBklu,61qxP4Vs5DVX0Ic4GnBklu,99.759,0.663,0.522,1,-8.741,1,0.0374,0.392,5.41e-6,0.197,0.301,99.759,audio_features,61qxP4Vs5DVX0Ic4GnBklu,spotify:track:61qxP4Vs5DVX0Ic4GnBklu,https://api.spotify.com/v1/tracks/61qxP4Vs5DVX0Ic4GnBklu,https://api.spotify.com/v1/audio-analysis/61qxP4Vs5DVX0Ic4GnBklu,262520,4,NA
Vagabon,Water+Me+Down,Vagabon,173,https://api.spotify.com/v1/audio-features/1CON7om9HhIyr8cuZ6WmzC,1CON7om9HhIyr8cuZ6WmzC,115.425,0.792,0.723,1,-9.673,0,0.0469,0.361,0.0919,0.103,0.19,115.425,audio_features,1CON7om9HhIyr8cuZ6WmzC,spotify:track:1CON7om9HhIyr8cuZ6WmzC,https://api.spotify.com/v1/tracks/1CON7om9HhIyr8cuZ6WmzC,https://api.spotify.com/v1/audio-analysis/1CON7om9HhIyr8cuZ6WmzC,272230,4,NA
Barns+Courtney,99,Barns Courtney,172,https://api.spotify.com/v1/audio-features/1Mf27cnAF1Q6Ko83XTM5d1,1Mf27cnAF1Q6Ko83XTM5d1,170.397,0.487,0.625,8,-5.112,1,0.0401,0.374,0,0.226,0.351,170.397,audio_features,1Mf27cnAF1Q6Ko83XTM5d1,spotify:track:1Mf27cnAF1Q6Ko83XTM5d1,https://api.spotify.com/v1/tracks/1Mf27cnAF1Q6Ko83XTM5d1,https://api.spotify.com/v1/audio-analysis/1Mf27cnAF1Q6Ko83XTM5d1,176093,4,NA
Foals,Exits,Foals,172,https://api.spotify.com/v1/audio-features/04caEZhAsQKnWqKsMwk9ud,04caEZhAsQKnWqKsMwk9ud,128.072,0.639,0.715,6,-8.954,0,0.0392,0.0243,5.52e-4,0.619,0.813,128.072,audio_features,04caEZhAsQKnWqKsMwk9ud,spotify:track:04caEZhAsQKnWqKsMwk9ud,https://api.spotify.com/v1/tracks/04caEZhAsQKnWqKsMwk9ud,https://api.spotify.com/v1/audio-analysis/04caEZhAsQKnWqKsMwk9ud,238853,4,NA
Vampire+Weekend,Unbearably+White,Vampire Weekend,171,https://api.spotify.com/v1/audio-features/1syUUTdDrjijrA3aqLxrBg,1syUUTdDrjijrA3aqLxrBg,188.25,0.527,0.422,10,-7.081,1,0.0584,0.219,0.0198,0.0608,0.581,188.25,audio_features,1syUUTdDrjijrA3aqLxrBg,spotify:track:1syUUTdDrjijrA3aqLxrBg,https://api.spotify.com/v1/tracks/1syUUTdDrjijrA3aqLxrBg,https://api.spotify.com/v1/audio-analysis/1syUUTdDrjijrA3aqLxrBg,280200,4,NA
Cuco,Hydrocodone,Cuco,170,https://api.spotify.com/v1/audio-features/36Uc6BhILjfe4VTgweoHZj,36Uc6BhILjfe4VTgweoHZj,119.946,0.761,0.624,7,-5.159,1,0.0258,0.813,3.95e-4,0.106,0.468,119.946,audio_features,36Uc6BhILjfe4VTgweoHZj,spotify:track:36Uc6BhILjfe4VTgweoHZj,https://api.spotify.com/v1/tracks/36Uc6BhILjfe4VTgweoHZj,https://api.spotify.com/v1/audio-analysis/36Uc6BhILjfe4VTgweoHZj,152291,4,NA
Jenny+Lewis,Heads+Gonna+Roll,Jenny Lewis,170,https://api.spotify.com/v1/audio-features/3JEQn0WheNcipQmxNxrxII,3JEQn0WheNcipQmxNxrxII,128.449,0.38,0.685,0,-6.244,1,0.038,0.435,0.00129,0.137,0.331,128.449,audio_features,3JEQn0WheNcipQmxNxrxII,spotify:track:3JEQn0WheNcipQmxNxrxII,https://api.spotify.com/v1/tracks/3JEQn0WheNcipQmxNxrxII,https://api.spotify.com/v1/audio-analysis/3JEQn0WheNcipQmxNxrxII,313405,4,NA
Jenny+Lewis,Wasted+Youth,Jenny Lewis,170,https://api.spotify.com/v1/audio-features/0V0IEmWc2g4yW7k7SujDp3,0V0IEmWc2g4yW7k7SujDp3,106.789,0.591,0.804,0,-7.953,1,0.0333,0.185,0,0.155,0.811,106.789,audio_features,0V0IEmWc2g4yW7k7SujDp3,spotify:track:0V0IEmWc2g4yW7k7SujDp3,https://api.spotify.com/v1/tracks/0V0IEmWc2g4yW7k7SujDp3,https://api.spotify.com/v1/audio-analysis/0V0IEmWc2g4yW7k7SujDp3,253373,4,NA
The+Avett+Brothers,High+Steppin+,The Avett Brothers,170,https://api.spotify.com/v1/audio-features/099L0yzX4UHJip4WwfxluS,099L0yzX4UHJip4WwfxluS,85.637,0.652,0.617,9,-5.152,1,0.099,0.0722,0,0.0983,0.134,85.637,audio_features,099L0yzX4UHJip4WwfxluS,spotify:track:099L0yzX4UHJip4WwfxluS,https://api.spotify.com/v1/tracks/099L0yzX4UHJip4WwfxluS,https://api.spotify.com/v1/audio-analysis/099L0yzX4UHJip4WwfxluS,201453,4,NA
The+Raconteurs,Help+Me+Stranger,The Raconteurs,170,https://api.spotify.com/v1/audio-features/3FDh4wsdZU0hVSZGgQ1Ih4,3FDh4wsdZU0hVSZGgQ1Ih4,94.745,0.5,0.783,4,-7.73,0,0.0643,0.0321,7.9e-5,0.0853,0.189,94.745,audio_features,3FDh4wsdZU0hVSZGgQ1Ih4,spotify:track:3FDh4wsdZU0hVSZGgQ1Ih4,https://api.spotify.com/v1/tracks/3FDh4wsdZU0hVSZGgQ1Ih4,https://api.spotify.com/v1/audio-analysis/3FDh4wsdZU0hVSZGgQ1Ih4,216292,4,NA
Silversun+Pickups,It+Doesn+t+Matter+Why,Silversun Pickups,167,https://api.spotify.com/v1/audio-features/6At8zwn6DPTH1cqpVgQBUx,6At8zwn6DPTH1cqpVgQBUx,169.968,0.55,0.891,9,-5.144,0,0.082,3.01e-4,0.213,0.37,0.537,169.968,audio_features,6At8zwn6DPTH1cqpVgQBUx,spotify:track:6At8zwn6DPTH1cqpVgQBUx,https://api.spotify.com/v1/tracks/6At8zwn6DPTH1cqpVgQBUx,https://api.spotify.com/v1/audio-analysis/6At8zwn6DPTH1cqpVgQBUx,248324,4,NA
The+Lumineers,Gloria,The Lumineers,166,https://api.spotify.com/v1/audio-features/3d8y0t70g7hw2FOWl9Z4Fm,3d8y0t70g7hw2FOWl9Z4Fm,76.023,0.664,0.573,5,-6.519,1,0.0277,0.613,3.63e-4,0.0857,0.566,76.023,audio_features,3d8y0t70g7hw2FOWl9Z4Fm,spotify:track:3d8y0t70g7hw2FOWl9Z4Fm,https://api.spotify.com/v1/tracks/3d8y0t70g7hw2FOWl9Z4Fm,https://api.spotify.com/v1/audio-analysis/3d8y0t70g7hw2FOWl9Z4Fm,160097,4,NA
Caamp,Peach+Fuzz,Caamp,164,https://api.spotify.com/v1/audio-features/1oWnDC5OoMPPosVY2cdXgT,1oWnDC5OoMPPosVY2cdXgT,124.001,0.716,0.735,11,-7.062,1,0.0272,0.341,1.34e-4,0.0969,0.694,124.001,audio_features,1oWnDC5OoMPPosVY2cdXgT,spotify:track:1oWnDC5OoMPPosVY2cdXgT,https://api.spotify.com/v1/tracks/1oWnDC5OoMPPosVY2cdXgT,https://api.spotify.com/v1/audio-analysis/1oWnDC5OoMPPosVY2cdXgT,203547,4,NA
Bob+Mould,Sunshine+Rock,Bob Mould,163,https://api.spotify.com/v1/audio-features/4IQmU1fjZTPy9qLzRElf4I,4IQmU1fjZTPy9qLzRElf4I,99.982,0.416,0.946,3,-4.357,1,0.0555,6.98e-5,0.00692,0.0816,0.438,99.982,audio_features,4IQmU1fjZTPy9qLzRElf4I,spotify:track:4IQmU1fjZTPy9qLzRElf4I,https://api.spotify.com/v1/tracks/4IQmU1fjZTPy9qLzRElf4I,https://api.spotify.com/v1/audio-analysis/4IQmU1fjZTPy9qLzRElf4I,189367,4,NA
Dessa,Good+For+You,Dessa,163,https://api.spotify.com/v1/audio-features/4ZtFanR9U6ndgddUvNcjcG,4ZtFanR9U6ndgddUvNcjcG,166.928,0.563,0.664,9,-5.044,1,0.154,0.335,0,0.0849,0.688,166.928,audio_features,4ZtFanR9U6ndgddUvNcjcG,spotify:track:4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/tracks/4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/audio-analysis/4ZtFanR9U6ndgddUvNcjcG,178147,4,NA
Dorothy,Who+Do+You+Love,Dorothy,163,https://api.spotify.com/v1/audio-features/7ngdkrVQPgP3AoIxUrTpHT,7ngdkrVQPgP3AoIxUrTpHT,193.131,0.68,0.411,9,-9.761,1,0.434,0.0336,0,0.0889,0.161,193.131,audio_features,7ngdkrVQPgP3AoIxUrTpHT,spotify:track:7ngdkrVQPgP3AoIxUrTpHT,https://api.spotify.com/v1/tracks/7ngdkrVQPgP3AoIxUrTpHT,https://api.spotify.com/v1/audio-analysis/7ngdkrVQPgP3AoIxUrTpHT,233515,4,NA
Sampa+The+Great,Final+Form,Sampa The Great,163,https://api.spotify.com/v1/audio-features/3IcuxADFiHnrxC5NZoMBIp,3IcuxADFiHnrxC5NZoMBIp,98.928,0.733,0.849,11,-5.335,0,0.0482,0.0225,0.0159,0.102,0.65,98.928,audio_features,3IcuxADFiHnrxC5NZoMBIp,spotify:track:3IcuxADFiHnrxC5NZoMBIp,https://api.spotify.com/v1/tracks/3IcuxADFiHnrxC5NZoMBIp,https://api.spotify.com/v1/audio-analysis/3IcuxADFiHnrxC5NZoMBIp,117121,4,NA
